,upid,assembly_acc,assembly_version,wgs_acc,wgs_version,assembly_name,assembly_level,study_ref,description,total_length,ungapped_length,circular,ncbi_id,scientific_name,common_name,kingdom,num_rfam_regions,num_families,is_reference,is_representative,created,updated,_dlt_load_id,_dlt_id
1011,UP000001300,GCA_000002525.1,1,,,ASM252v1,chromosome,PRJNA13837,ASM252v1 assembly for Yarrowia lipolytica CLIB122,20502981,20501837,0,284591,Yarrowia lipolytica CLIB122,,eukaryota,584,37,1,1,2017-04-04T18:12:59.000Z,2024-09-10T04:55:51.000Z,1731962247.2272599,HbpQPt0ncnKR2Q
1012,UP000001302,GCA_000152825.2,2,,,ASM15282v2,complete-genome,PRJNA13509,ASM15282v2 assembly for Parvularcula bermudensis HTCC2503,2902643,2902643,0,314260,Parvularcula bermudensis HTCC2503,,bacteria,55,18,0,1,2017-04-04T18:12:57.000Z,2024-09-10T04:42:09.000Z,1731962247.2272599,gARSKbhpH3bvdQ
1013,UP000001303,GCA_000147015.1,1,,,ASM14701v1,complete-genome,PRJNA51243,ASM14701v1 assembly for Candidatus Zinderia insecticola CARI,208564,208564,0,871271,Candidatus Zinderia insecticola CARI,,bacteria,28,8,0,1,2017-04-04T18:12:56.000Z,2024-09-10T04:45:32.000Z,1731962247.2272599,514mrfvfp49g8Q
1014,UP000001304,GCA_000145985.1,1,,,ASM14598v1,complete-genome,PRJNA33361,ASM14598v1 assembly for Ignisphaera aggregans DSM 17230,1875953,1875953,0,583356,Ignisphaera aggregans DSM 17230,,archaea,49,14,0,1,2017-04-04T18:12:58.000Z,2022-10-29T17:54:03.000Z,1731962247.2272599,cODf7G6kiPz6/Q
1015,UP000001305,,0,,0,,,,Xanthomonas campestris pv. pelargonii phage Xp15,55770,0,0,322855,Xanthomonas phage Xp15,,viruses,0,0,0,1,2018-03-12T16:44:32.000Z,2018-06-16T11:40:25.000Z,1731962247.2272599,9e2GUMdZawDsBA
1016,UP000001306,GCA_000007665.1,1,,,ASM766v1,complete-genome,PRJNA212,ASM766v1 assembly for Leifsonia xyli subsp. xyli str. CTCB07,2584158,2584158,0,281090,Leifsonia xyli subsp. xyli str. CTCB07,,bacteria,60,23,0,1,2017-04-04T18:12:59.000Z,2022-10-29T17:53:47.000Z,1731962247.2272599,BtoOwvzQZWmoRA
1017,UP000001307,GCA_000209535.1,1,CABV01000000,1,ASM20953v1,,PRJEA42427,ASM20953v1 assembly for Oikopleura dioica,70471451,66533093,0,34765,Oikopleura dioica,,eukaryota,440,29,0,1,2018-03-12T16:44:32.000Z,2024-09-09T21:19:44.000Z,1731962247.2272599,i+2AefWaCj6Odw
1018,UP000001308,,0,,0,,,,"Acidianus filamentous virus 6, partial viral genome",39577,0,0,346882,Acidianus filamentous virus 6,,viruses,0,0,0,1,2018-03-12T17:05:05.000Z,2018-06-16T11:40:26.000Z,1731962247.2272599,7k1eD4FV+18spw
1019,UP000001309,GCA_000841465.2,2,,,ViralProj14294,complete-genome,PRJNA485481,,75898,,,2847106,Halophage HF1,,viruses,0,0,1,1,2024-06-28T19:29:57.000Z,2024-09-02T20:20:46.000Z,1731962247.2272599,YSAzqHtjP8Mh0g
1020,UP000001312,GCA_000146945.2,2,AAGT01000000,1,ASM14694v2,,PRJNA15530,ASM14694v2 assembly for Sclerotinia sclerotiorum 1980 UF-70,38459164,38130303,0,665079,Sclerotinia sclerotiorum 1980 UF-70,,eukaryota,298,44,1,1,2018-03-12T16:54:36.000Z,2024-09-10T04:45:04.000Z,1731962247.2272599,eozRxY6XD+m9RQ
1021,UP000001313,GCA_000018005.1,1,,,ASM1800v1,complete-genome,PRJNA13915,ASM1800v1 assembly for Frankia sp. EAN1pec,8982042,8982042,0,298653,Frankia sp. EAN1pec,,bacteria,0,0,0,1,2017-04-04T18:27:23.000Z,2024-09-10T04:55:51.000Z,1731962247.2272599,TpZE0lZJXy7ZuQ
1022,UP000001314,,0,,0,,,,Phage MP22,36409,0,0,397353,Pseudomonas virus MP22,,viruses,0,0,0,1,2018-03-12T16:54:35.000Z,2024-09-10T04:55:55.000Z,1731962247.2272599,vX5bxk3Yv0nkBQ
1023,UP000001316,GCA_000019145.1,1,,,ASM1914v1,complete-genome,PRJNA16306,ASM1914v1 assembly for Caulobacter sp. K31,5889399,5889399,0,366602,Caulobacter sp. K31,,bacteria,0,0,0,1,2017-04-04T18:30:10.000Z,2024-09-10T04:55:54.000Z,1731962247.2272599,K2nH03Qj0oOpGA
1024,UP000001318,GCA_000069225.1,1,,,ASM6922v1,complete-genome,PRJNA184,ASM6922v1 assembly for Clavibacter michiganensis subsp. sepedonicus,3403786,3403786,0,31964,Clavibacter michiganensis subsp. sepedonicus,,bacteria,0,0,0,1,2017-04-04T18:30:13.000Z,2024-09-10T04:53:32.000Z,1731962247.2272599,hf+bLi/3VUsbYg
1025,UP000001319,GCA_000010185.1,1,,,ASM1018v1,complete-genome,PRJDA18981,ASM1018v1 assembly for Finegoldia magna ATCC 29328,1986740,1986740,0,334413,Finegoldia magna ATCC 29328,,bacteria,85,29,0,1,2017-04-04T18:29:11.000Z,2024-09-10T04:42:25.000Z,1731962247.2272599,a6wcFdfWYKExGQ
1026,UP000001323,,0,,0,,,,Trichoplusia ni ascovirus 2c,174059,0,0,328615,Wang & cheng 2006,,viruses,3,1,0,1,2018-03-12T16:47:40.000Z,2018-06-16T11:41:55.000Z,1731962247.2272599,BtT6C63V4psfEA
1027,UP000001324,,0,,0,,,,Heliothis virescens ascovirus 3e,186262,0,0,260797,"asgari, mcGrath 2007",,viruses,0,0,0,1,2018-03-12T16:43:50.000Z,2018-06-16T11:41:55.000Z,1731962247.2272599,KX+uMDgF+L/4GA
1028,UP000001325,GCA_000309845.1,1,ALXI01000000,1,Csp_Mad1.0,,PRJNA167830,Csp_Mad1.0 assembly for Clostridium sp. Maddingley MBC34-26,6197269,6197269,0,1196322,Clostridium sp. Maddingley MBC34-26,,bacteria,152,47,0,1,2018-03-12T16:43:50.000Z,2022-10-29T17:59:01.000Z,1731962247.2272599,psEMyDyIC3BMLg
1029,UP000001332,GCA_000309945.1,1,AJUB01000000,1,ASM30994v1,,PRJNA66005,ASM30994v1 assembly for Oscillatoriales cyanobacterium JSC-12,5530491,5528491,0,864702,Oscillatoriales cyanobacterium JSC-12,,bacteria,77,27,0,1,2018-03-12T16:45:32.000Z,2024-09-10T04:45:31.000Z,1731962247.2272599,iASZdTujhl5tqA
1030,UP000001349,GCA_000022065.1,1,,,ASM2206v1,complete-genome,PRJNA17419,ASM2206v1 assembly for [Clostridium] cellulolyticum H10,4068724,4068724,0,394503,Clostridium cellulolyticum H10,,bacteria,135,41,0,1,2017-04-04T18:15:56.000Z,2024-09-10T04:55:55.000Z,1731962247.2272599,skfRVmYy0ZuWSw
1031,UP000001351,GCA_000165485.1,1,,,ASM16548v1,complete-genome,PRJNA52561,ASM16548v1 assembly for Stigmatella aurantiaca DW4/3-1,10260756,10260756,,378806,Stigmatella aurantiaca DW4/3-1,,bacteria,0,0,0,1,2017-04-04T18:33:26.000Z,2024-09-10T04:55:54.000Z,1731962247.2272599,RRfIyec//8gy5g
1032,UP000001355,GCA_000017885.4,4,,0,ASM1788v4,,PRJNA20391,ASM1788v4 assembly for Bacillus pumilus SAFR-032,3704641,3704641,0,315750,Bacillus pumilus SAFR-032,,bacteria,0,0,0,1,2018-03-12T16:56:11.000Z,2024-09-10T04:55:51.000Z,1731962247.2272599,Ak7t4MZErfmmcQ
1033,UP000001357,GCA_000002865.1,1,ABFJ01000000,1,V1.0,,PRJNA19045,V1.0 assembly for Monosiga brevicollis MX1,41633360,38648938,0,431895,Monosiga brevicollis MX1,,eukaryota,160,23,1,1,2018-03-12T16:56:12.000Z,2024-09-10T04:44:01.000Z,1731962247.2272599,m8RLzVrUSPJjrA
1034,UP000001358,GCA_000869125.1,1,,0,ViralProj17099,,,Aedes taeniorhynchus iridescent virus,191100,0,0,345201,Aedes taeniorhynchus iridescent virus,,viruses,0,0,1,0,2018-03-12T16:56:10.000Z,2018-06-18T13:54:59.000Z,1731962247.2272599,QQYkSu/Qo7OW2w
1035,UP000001359,,0,,0,,,,Chilo iridescent virus complete genome.,212482,0,0,176652,Chilo iridescent virus,,viruses,1,1,1,1,2018-03-12T16:56:10.000Z,2018-06-16T11:40:46.000Z,1731962247.2272599,uS8XYSt0ANpAXQ
1036,UP000001360,GCA_000020425.1,1,,,ASM2042v1,complete-genome,PRJNA17189,ASM2042v1 assembly for Bifidobacterium longum subsp. infantis ATCC 15697 = JCM 1222 = DSM 20088,2832748,2832748,0,391904,Bifidobacterium longum subsp. infantis ATCC 15697 = JCM 1222 = DSM 20088,,bacteria,0,0,0,0,2017-04-04T18:14:29.000Z,2020-04-23T11:51:44.000Z,1731962247.2272599,bpc+DWihCTfasQ
1037,UP000001361,GCA_000021385.1,1,,,ASM2138v1,complete-genome,PRJNA27731,ASM2138v1 assembly for Desulfovibrio vulgaris str. 'Miyazaki F',4040304,4040304,0,883,Desulfovibrio vulgaris str. 'Miyazaki F',,bacteria,0,0,0,1,2017-04-04T18:14:30.000Z,2024-09-10T04:51:13.000Z,1731962247.2272599,e/ycdVXbOUWZFg
1038,UP000001362,GCA_000021485.1,1,,,ASM2148v1,complete-genome,PRJNA53,ASM2148v1 assembly for Acidithiobacillus ferrooxidans ATCC 23270,2982397,2982397,0,243159,Acidithiobacillus ferrooxidans ATCC 23270,,bacteria,101,24,0,1,2017-04-04T18:14:32.000Z,2024-09-10T04:41:03.000Z,1731962247.2272599,xH7JP7+mdGgvsA
1039,UP000001364,GCA_000022005.1,1,,,ASM2200v1,complete-genome,PRJNA32027,"Caulobacter crescentus, also known as Caulobacter vibroides, inhabits aquatic environments and plays an important part in biogeochemical cycling of organic nutrients. This bacterium undergoes an unusual developmental cycle in which a swarming motile cell becomes a stalked cell that is attached to a solid surface. The stalked cell then undergoes asymmetric cell division and produces one flagellated motile daughter cell and one stalked daughter cell. The stalked cell immediately undergoes replication and division, while in the swarmer cell these processes are inhibited. Thus, the asymmetric processes in this organism provide useful models for differentiation and development. Differentiation is managed through a control circuit that is comprised of various switches that regulate, through temporal expression, phosphorylation, and targeted proteolysis, the developmental process. This organism also contains a number of energy-dependent transport system, presumably enabling growth in the substrate-sparse aquatic environments that it lives in. Caulobacter crescentus (strain NA1000) is a spontaneous mutant derivative of C. crescentus strain CB15. It is used by labs worldwide because it can easily be synchronized, allowing for studies of the bacterial cell cycle. (adaptated from http://www.ncbi.nlm.nih.gov/sites/entrez?Db=genomeprj&cmd=ShowDetailView&TermToSearch=32027).",4042929,,,565050,Caulobacter vibrioides (strain NA1000 / CB15N),,bacteria,0,0,1,1,2024-06-27T09:19:39.000Z,2024-09-02T20:20:47.000Z,1731962247.2272599,dbCJtL2IwghRdw
1040,UP000001366,GCA_000021565.1,1,,0,ASM2156v1,,PRJNA12526,ASM2156v1 assembly for Persephonella marina EX-H1,1983966,1983966,0,123214,Persephonella marina EX-H1,,bacteria,48,14,0,1,2018-03-12T16:45:15.000Z,2024-09-10T04:55:35.000Z,1731962247.2272599,+EhCt8JIrv8wjQ
1041,UP000001367,,0,,0,,,,Enterococcus phage EFAP-1,21115,0,0,627087,Enterococcus phage EFAP-1,,viruses,0,0,0,1,2018-03-12T16:45:15.000Z,2018-06-16T11:40:39.000Z,1731962247.2272599,X7ccENEZ+5iXCQ
1042,UP000001368,GCA_000026605.1,1,,,ASM2660v1,complete-genome,PRJEA30767,ASM2660v1 assembly for Streptococcus equi subsp. zooepidemicus,2149868,2149868,0,40041,Streptococcus equi subsp. zooepidemicus,,bacteria,0,0,0,1,2017-04-04T18:14:33.000Z,2024-09-10T04:53:52.000Z,1731962247.2272599,XVnmEF71Qcmdvg
1043,UP000001369,GCA_000021545.1,1,,,ASM2154v1,complete-genome,PRJNA12529,ASM2154v1 assembly for Sulfurihydrogenibium azorense Az-Fu1,1640877,1640877,0,204536,Sulfurihydrogenibium azorense Az-Fu1,,bacteria,113,18,0,1,2017-04-04T18:14:33.000Z,2024-09-10T04:39:52.000Z,1731962247.2272599,mZquEX5NrwubKw
1044,UP000001377,GCA_000024265.1,1,,,ASM2426v1,complete-genome,PRJNA21093,ASM2426v1 assembly for Eggerthella lenta DSM 2243,3632260,3632260,0,479437,Eggerthella lenta DSM 2243,,bacteria,75,26,0,1,2017-04-04T18:32:24.000Z,2024-09-10T04:55:58.000Z,1731962247.2272599,M/wTofhAQBEtHw
1045,UP000001378,GCA_000161455.1,1,,,ASM16145v1,chromosome,PRJNA29707,ASM16145v1 assembly for Bacillus pseudomycoides DSM 12442,5782514,5752014,0,527000,Bacillus pseudomycoides DSM 12442,,bacteria,0,0,0,0,2017-04-11T14:37:06.000Z,2020-04-23T11:52:40.000Z,1731962247.2272599,OBgUV+3/oPtI7g
1046,UP000001382,GCA_000025345.1,1,,,ASM2534v1,complete-genome,PRJNA29547,ASM2534v1 assembly for Geodermatophilus obscurus DSM 43160,5322497,5322497,0,526225,Geodermatophilus obscurus DSM 43160,,bacteria,83,25,0,1,2017-04-04T18:17:50.000Z,2024-09-10T04:44:28.000Z,1731962247.2272599,yFOsf0JDw/hNdQ
1047,UP000001383,GCA_000010585.1,1,,,ASM1058v1,complete-genome,PRJDA20209,ASM1058v1 assembly for Macrococcus caseolyticus JCSC5402,2219737,2219737,0,458233,Macrococcus caseolyticus JCSC5402,,bacteria,97,29,0,1,2017-04-04T18:17:49.000Z,2024-09-10T04:55:58.000Z,1731962247.2272599,QvViL5eAHRAMJw
1048,UP000001384,GCA_000161295.1,1,,0,ASM16129v1,,PRJNA29687,ASM16129v1 assembly for Bacillus cereus Rock4-18,5923634,5906034,0,526988,Bacillus cereus Rock4-18,,bacteria,0,0,0,1,2018-03-12T16:48:44.000Z,2024-09-10T04:55:59.000Z,1731962247.2272599,OhUoUPlshfMWXA
1049,UP000001395,,0,,0,,,,Xylella phage Xfas53,36674,0,0,670252,Xylella phage Xfas53,,viruses,3,1,0,1,2018-03-12T16:59:29.000Z,2018-06-16T11:41:16.000Z,1731962247.2272599,WPR3YRYPeBKY/w
1050,UP000001396,GCA_000004825.1,1,ADBJ01000000,1,PolPal_Dec2009,,PRJNA40191,PolPal_Dec2009 assembly for Polysphondylium pallidum PN500,32970186,32968086,0,670386,Heterostelium album PN500,,eukaryota,297,19,1,1,2018-03-12T16:59:30.000Z,2024-09-10T04:45:07.000Z,1731962247.2272599,LQfSDIxASlAwdw
1051,UP000001397,GCA_000177195.2,2,,0,ASM17719v2,,PRJNA38225,ASM17719v2 assembly for Streptomyces sp. SirexAA-E,7414440,7414440,0,862751,Streptomyces sp. SirexAA-E,,bacteria,136,42,0,1,2018-03-12T16:46:32.000Z,2022-10-29T17:58:55.000Z,1731962247.2272599,9sAqsdUmBu1TRg
1052,UP000001398,GCA_000865625.1,1,,0,ViralProj15498,,,Human metapneumovirus isolate CAN97-83,13335,0,0,694067,Human metapneumovirus CAN97-83,,viruses,0,0,1,1,2018-03-12T16:59:31.000Z,2018-06-18T13:55:00.000Z,1731962247.2272599,nVzKM2yBfE61lg
1053,UP000001399,GCA_000166055.1,1,,0,ASM16605v1,,PRJNA38253,ASM16605v1 assembly for Rhodomicrobium vannielii ATCC 17100,4014469,4014469,0,648757,Rhodomicrobium vannielii ATCC 17100,,bacteria,78,24,0,1,2018-03-12T16:59:31.000Z,2024-09-10T04:56:01.000Z,1731962247.2272599,nzxY6ZOjmj0new
1054,UP000001400,GCA_000025665.1,1,,,ASM2566v1,complete-genome,PRJNA38403,ASM2566v1 assembly for Aciduliprofundum boonei T469,1486778,1486778,0,439481,Aciduliprofundum boonei T469,,archaea,45,16,0,1,2017-04-04T18:07:03.000Z,2024-09-10T04:44:04.000Z,1731962247.2272599,3jsVkOScfM0l/A
1055,UP000001401,GCA_000177235.2,2,,0,ASM17723v2,,PRJNA38423,ASM17723v2 assembly for Bacillus cellulosilyticus DSM 2522,4681672,4681672,0,649639,Bacillus cellulosilyticus DSM 2522,,bacteria,201,53,0,1,2018-03-12T16:41:31.000Z,2024-09-10T04:44:59.000Z,1731962247.2272599,7MwFihiS5mFzKw
1056,UP000001405,GCA_000025125.1,1,,0,ASM2512v1,,PRJNA30917,ASM2512v1 assembly for Candidatus Atelocyanobacterium thalassa isolate ALOHA,1443806,1443806,0,1453429,Candidatus Atelocyanobacterium thalassa isolate ALOHA,,bacteria,53,18,0,1,2018-03-12T16:41:31.000Z,2018-06-18T13:54:51.000Z,1731962247.2272599,2tSVZyaTgaa6dg
1057,UP000001408,GCA_000092565.1,1,,,ASM9256v1,complete-genome,PRJNA293,ASM9256v1 assembly for Leptospira interrogans serovar Lai str. 56601,4698134,4698134,0,189518,Leptospira interrogans serovar Lai str. 56601,,bacteria,69,17,1,1,2017-04-04T18:07:01.000Z,2024-09-10T04:55:44.000Z,1731962247.2272599,4fU18cDlqO2LVQ
1058,UP000001409,GCA_000011305.1,1,,,ASM1130v1,complete-genome,PRJNA305,ASM1130v1 assembly for Corynebacterium efficiens YS-314,3219505,3219505,0,196164,Corynebacterium efficiens YS-314,,bacteria,96,25,0,1,2017-04-04T18:07:01.000Z,2024-09-10T04:55:44.000Z,1731962247.2272599,hOiepHDQHnD1Gw
1059,UP000001410,GCA_000007445.1,1,,,ASM744v1,complete-genome,PRJNA313,"Escherichia coli is a Gram-negative straight rod, which either uses peritrichous flagella for mobility or is nonmotile. It is a facultatively anaerobic chemoorganotroph capable of both respiratory and fermentative metabolism. E.coli serves a useful function in the body by suppressing the growth of harmful bacterial species and by synthesising appreciable amounts of vitamins. It is an important component of the biosphere. It colonizes the lower gut of animals and survives when released to the natural environment, allowing widespread dissemination to new hosts. Pathogenic E.coli strains are responsible for infection of the enteric, urinary, pulmonary and nervous systems. Uropathogenic strains of Escherichia coli (UPEC) are the most common cause of non-hospital-acquired urinary tract infections, responsible for 70-90% of the 7 million cases of acute cystitis and 250,000 cases of pyelonephritis reported annually in the United States.;
;
Strain O6:H1:K? belongs to phylogroup B2. It was isolated at the University of Maryland Hospital.",5231428,,,199310,Escherichia coli O6:H1 (strain CFT073 / ATCC 700928 / UPEC),,bacteria,0,0,1,1,2024-06-27T09:20:10.000Z,2024-09-02T20:20:47.000Z,1731962247.2272599,We4F8zgMhd/Odg
1060,UP000001412,GCA_000007625.1,1,,,ASM762v1,complete-genome,PRJNA81,ASM762v1 assembly for Clostridium tetani E88,2873333,2873333,0,212717,Clostridium tetani E88,,bacteria,177,38,0,1,2017-04-04T18:25:36.000Z,2024-09-10T04:40:15.000Z,1731962247.2272599,fdw73nSlIWe3tg
1061,UP000001414,GCA_000011065.1,1,,,ASM1106v1,complete-genome,PRJNA399,ASM1106v1 assembly for Bacteroides thetaiotaomicron VPI-5482,6293399,6293399,0,226186,Bacteroides thetaiotaomicron VPI-5482,,bacteria,121,34,1,1,2017-04-04T18:26:32.000Z,2021-11-19T11:52:00.000Z,1731962247.2272599,SLXLaDwvcSAA2Q
1062,UP000001415,GCA_000007785.1,1,,,ASM778v1,complete-genome,PRJNA70,ASM778v1 assembly for Enterococcus faecalis V583,3359974,3359974,0,226185,Enterococcus faecalis V583,,bacteria,181,67,1,1,2017-04-04T18:24:36.000Z,2024-09-10T04:40:38.000Z,1731962247.2272599,HC7ZJre17ArNWA
1063,UP000001416,GCA_000009145.1,1,,,ASM914v1,complete-genome,PRJNA52,ASM914v1 assembly for Nitrosomonas europaea ATCC 19718,2812094,2812094,0,228410,Nitrosomonas europaea ATCC 19718,,bacteria,123,33,0,1,2017-04-04T18:26:55.000Z,2024-09-10T04:40:43.000Z,1731962247.2272599,eMmLNDh8ADEDrg
1064,UP000001417,GCA_000007825.1,1,,,ASM782v1,complete-genome,PRJNA384,ASM782v1 assembly for Bacillus cereus ATCC 14579,5427083,5427083,0,226900,Bacillus cereus ATCC 14579,,bacteria,270,51,1,0,2017-04-04T18:24:57.000Z,2024-09-10T04:55:47.000Z,1731962247.2272599,HL7NUQ2kdCZ52Q
1065,UP000001418,GCA_000092585.1,1,,0,ASM9258v1,,PRJNA409,ASM9258v1 assembly for Mycoplasma gallisepticum str. R(low),1012800,1012800,0,710127,Mycoplasma gallisepticum str. R(low),,bacteria,43,14,0,1,2018-03-12T16:52:05.000Z,2018-06-18T13:54:57.000Z,1731962247.2272599,UxZviPR0xs1LcA
1066,UP000001419,GCA_000195835.3,3,,,ASM19583v2,complete-genome,PRJNA89,"Mycobacterium bovis is the major cause of tuberculosis in a range of animal species and man. It was also the progenitor of the M.bovis bacillus Calmette-Guerin (BCG) strain used as a vaccine. Mycobacteria have an unusual outer membrane approximately 8nm thick, despite being considered Gram-positive. The outer membrane and the mycolic acid-arabinoglactan-peptidoglycan polymer form the cell wall, which constitutes an efficient permeability barrier in conjunction with the cell inner membrane.",4349904,,,233413,Mycobacterium bovis (strain ATCC BAA-935 / AF2122/97),,bacteria,0,0,1,1,2024-06-28T19:33:02.000Z,2024-09-02T20:20:47.000Z,1731962247.2272599,vqaH2TCQUYLZTw
1067,UP000001420,GCA_000007925.1,1,,,ASM792v1,complete-genome,PRJNA419,ASM792v1 assembly for Prochlorococcus marinus subsp. marinus str. CCMP1375,1751080,1751080,0,167539,Prochlorococcus marinus subsp. marinus str. CCMP1375,,bacteria,53,19,1,1,2017-04-04T18:05:41.000Z,2024-09-10T04:55:39.000Z,1731962247.2272599,FIq0WlNB7Fz3kQ
1068,UP000001422,GCA_000195975.1,1,,0,ASM19597v1,,PRJNA230,ASM19597v1 assembly for Synechococcus sp. WH 8102,2434428,2434428,0,84588,Synechococcus sp. WH 8102,,bacteria,82,28,0,1,2018-03-12T16:40:38.000Z,2024-09-09T21:22:29.000Z,1731962247.2272599,EiBYVRzTzTgxng
1069,UP000001423,GCA_000011485.1,1,,,ASM1148v1,complete-genome,PRJNA220,ASM1148v1 assembly for Prochlorococcus marinus str. MIT 9313,2410873,2410873,0,74547,Prochlorococcus marinus str. MIT 9313,,bacteria,68,25,0,1,2017-04-04T18:05:41.000Z,2024-09-10T04:54:41.000Z,1731962247.2272599,i+zX2iieFqzErA
1070,UP000001424,GCA_000007705.1,1,,,ASM770v1,complete-genome,PRJNA444,ASM770v1 assembly for Chromobacterium violaceum ATCC 12472,4751080,4751080,0,243365,Chromobacterium violaceum ATCC 12472,,bacteria,179,31,0,1,2017-04-04T18:05:41.000Z,2024-09-10T04:41:05.000Z,1731962247.2272599,GHlK82J2JTCPfA
1071,UP000001425,GCA_000009725.1,1,,,ASM972v1,complete-genome,PRJNA60,ASM972v1 assembly for Synechocystis sp. PCC 6803,3947019,3947019,0,1148,Synechocystis sp. PCC 6803,,bacteria,120,30,1,1,2017-04-04T18:05:41.000Z,2024-09-10T04:51:13.000Z,1731962247.2272599,QbFIlCJejigeug
1072,UP000001426,GCA_000195775.1,1,,0,ASM19577v1,,PRJNA57,ASM19577v1 assembly for Rhodopseudomonas palustris CGA009,5467640,5467640,0,258594,Rhodopseudomonas palustris CGA009,,bacteria,0,0,0,1,2018-03-12T16:40:38.000Z,2024-09-10T04:55:49.000Z,1731962247.2272599,b/svm2SxbtTpkw
1073,UP000001430,GCA_000015965.1,1,,,ASM1596v1,complete-genome,PRJNA15746,"Prochlorococcus, a fairly recently discovered cyanobacterium (1988), is the smallest known free-living photosynthetic prokaryote. Despite its small size it contributes significantly to global nutrient cycling. It is unique among cyanobacteria in using divinyl chlorophyll a and b as the major light-harvesting pigments, and harvests light with chlorophyll-binding antenna proteins (Pcb proteins) instead of the phycobilisomes used by most cyanobacteria. It is found in low- to mid-latitude oceans and seas, thriving in nutrient-poor waters and at greater depths than its close relative Synechococcus (down to 135m for Prochlorococcus, but only 95m for Synechococcus). Prochlorococcus can be differentiated into low-light (LL) and high-light (HL)-adapted ecotypes that have different physiologies and exist at different depths. Comparison of 12 whole genomes suggests the core genome contains about 1250 genes, while the pan-genome will have more than 5800 genes. This HL-adapted strain of was isolated from the Sargasso Sea at 90m depth in July 1993. It has a low chlorophyll b/a ratio (0.42) and belongs to low chlorophyll b/a clade II.",1641879,,,167546,Prochlorococcus marinus (strain MIT 9301),,bacteria,0,0,0,1,2024-06-27T09:21:19.000Z,2024-09-02T20:20:47.000Z,1731962247.2272599,SHFOHCI+r+b8Gg
1074,UP000001431,GCA_000015805.1,1,,,,,,"Pyrobaculum calidifontis JCM 11548, complete genome.",2009313,,,410359,Pyrobaculum calidifontis JCM 11548,,archaea,0,0,0,0,2017-08-04T11:56:27.000Z,2020-04-23T11:51:54.000Z,1731962247.2272599,Dv5NEv4dj9HVjA
1075,UP000001432,GCA_000015885.1,1,,,ASM1588v1,complete-genome,PRJNA18221,ASM1588v1 assembly for Actinobacillus pleuropneumoniae serovar 5b str. L20,2274482,2274482,0,416269,Actinobacillus pleuropneumoniae serovar 5b str. L20,,bacteria,131,34,0,1,2017-04-04T18:23:19.000Z,2024-09-10T04:43:23.000Z,1731962247.2272599,AiRtRAH6wuvzMQ
1076,UP000001434,GCA_000873105.1,1,,,ViralProj19165,complete-genome,PRJNA17777,,37446,,,2883942,Burkholderia phage phiE255,,viruses,0,0,0,1,2024-06-28T19:30:13.000Z,2024-09-02T20:20:47.000Z,1731962247.2272599,7iXFwugXyzu3Ew
1077,UP000001436,GCA_000009125.1,1,,,ASM912v1,complete-genome,PRJNA13,ASM912v1 assembly for Ralstonia solanacearum GMI1000,5810922,5810922,0,267608,Ralstonia solanacearum GMI1000,,bacteria,103,32,0,1,2017-04-04T18:24:28.000Z,2021-11-19T11:52:06.000Z,1731962247.2272599,HWOmmtsRuj6v1g
